# width height
125 100
# block size
4
# initial color
0 0 0
# row column red green blue
10 16 70 85 110 
10 17 80 95 133 
10 18 60 76 127 
10 19 33 50 110 
10 20 42 55 109 
10 21 53 67 114 
10 22 39 63 120 
10 23 52 63 77 
10 24 45 40 21 
10 25 43 42 29 
10 26 43 53 72 
10 27 38 61 112 
10 28 44 63 113 
10 29 45 60 108 
10 30 47 61 104 
10 31 46 68 123 
10 32 38 56 118 
10 33 38 58 114 
10 34 50 74 119 
10 35 62 84 128 
10 36 60 80 116 
10 37 61 82 124 
10 38 65 89 139 
10 39 68 90 137 
10 40 68 91 139 
10 41 71 96 140 
10 42 67 85 128 
10 43 41 50 113 
10 44 34 40 101 
10 45 38 44 95 
10 46 48 56 110 
10 47 42 52 116 
10 48 39 48 116 
10 49 41 53 103 
10 50 62 83 113 
10 51 52 73 114 
10 52 45 61 110 
10 53 52 63 103 
10 54 47 61 98 
10 55 44 63 110 
10 56 43 65 114 
10 57 52 73 123 
10 58 54 69 124 
10 59 44 54 116 
10 60 58 65 101 
10 61 60 76 116 
10 62 59 79 142 
10 63 51 71 140 
10 64 46 59 120 
10 65 46 51 95 
10 66 62 66 96 
10 67 62 72 111 
10 68 49 62 111 
10 69 65 72 107 
10 70 86 111 146 
10 71 101 125 151 
10 72 116 139 126 
10 73 116 134 112 
10 74 130 144 94 
10 75 131 139 92 
10 76 135 138 82 
10 77 140 142 72 
10 78 118 132 101 
10 79 115 128 90 
10 80 87 101 102 
10 81 102 117 96 
10 82 69 90 115 
10 83 37 64 110 
10 84 49 73 107 
10 85 45 59 87 
10 86 30 43 81 
10 87 37 57 99 
10 88 44 66 110 
10 89 33 56 98 
10 90 34 55 92 
10 91 36 62 106 
10 92 29 50 91 
10 93 46 80 126 
10 94 50 86 123 
10 95 47 74 125 
10 96 55 74 112 
10 97 51 88 125 
10 98 46 79 124 
10 99 53 83 122 
10 100 86 116 115 
10 101 73 102 121 
10 102 107 133 123 
10 103 129 150 120 
10 104 128 149 117 
10 105 114 134 99 
10 106 133 145 91 
10 107 169 174 91 
10 108 175 180 100 
10 109 175 180 98 
10 110 162 166 90 
10 111 146 156 94 
10 112 163 174 118 
10 113 166 174 116 
10 114 168 177 115 
10 115 167 176 115 
10 116 161 170 116 
10 117 135 149 111 
10 118 138 151 120 
10 119 143 161 129 
10 120 146 164 121 
10 121 118 144 120 
10 122 94 124 132 
10 123 146 142 129 
10 124 142 127 89 
11 0 125 120 101 
11 1 65 76 106 
11 2 60 75 104 
11 3 54 66 93 
11 4 28 38 74 
11 5 45 51 78 
11 6 38 52 96 
11 7 40 58 103 
11 8 50 64 98 
11 9 54 70 109 
11 10 43 61 111 
11 11 50 66 108 
11 12 47 62 116 
11 13 36 57 101 
11 14 52 75 119 
11 15 76 94 129 
11 16 67 84 124 
11 17 35 50 102 
11 18 36 50 110 
11 19 36 53 119 
11 20 51 64 111 
11 21 44 54 110 
11 22 48 66 116 
11 23 52 55 60 
11 24 38 37 18 
11 25 46 46 28 
11 26 43 52 68 
11 27 34 52 101 
11 28 35 50 100 
11 29 30 47 98 
11 30 36 53 98 
11 31 46 62 107 
11 32 42 55 112 
11 33 41 55 118 
11 34 45 63 115 
11 35 48 69 107 
11 36 48 64 103 
11 37 44 58 104 
11 38 45 62 116 
11 39 53 71 116 
11 40 61 77 120 
11 41 58 81 135 
11 42 46 66 131 
11 43 42 55 120 
11 44 44 57 112 
11 45 48 65 107 
11 46 57 80 125 
11 47 48 69 129 
11 48 43 63 128 
11 49 45 63 122 
11 50 45 64 117 
11 51 44 65 120 
11 52 44 65 124 
11 53 40 59 126 
11 54 43 60 117 
11 55 40 58 111 
11 56 42 59 112 
11 57 45 63 115 
11 58 47 59 106 
11 59 53 74 129 
11 60 68 94 152 
11 61 57 77 131 
11 62 51 67 116 
11 63 52 62 103 
11 64 45 51 96 
11 65 36 46 102 
11 66 36 46 105 
11 67 51 63 121 
11 68 56 66 112 
11 69 63 75 104 
11 70 90 115 128 
11 71 94 115 134 
11 72 87 109 137 
11 73 122 141 116 
11 74 120 136 118 
11 75 118 133 114 
11 76 126 140 89 
11 77 120 141 103 
11 78 110 124 113 
11 79 113 130 108 
11 80 96 113 103 
11 81 110 126 92 
11 82 84 104 102 
11 83 45 67 121 
11 84 44 64 108 
11 85 48 63 88 
11 86 33 55 107 
11 87 50 60 91 
11 88 42 64 98 
11 89 24 53 98 
11 90 27 51 90 
11 91 35 61 111 
11 92 50 76 126 
11 93 55 91 137 
11 94 41 75 122 
11 95 42 67 120 
11 96 52 80 124 
11 97 55 87 126 
11 98 87 119 132 
11 99 55 95 120 
11 100 65 103 124 
11 101 100 133 128 
11 102 124 147 119 
11 103 129 149 118 
11 104 117 139 109 
11 105 121 135 91 
11 106 158 160 81 
11 107 174 178 91 
11 108 167 178 98 
11 109 159 168 95 
11 110 150 158 96 
11 111 156 160 100 
11 112 163 157 84 
11 113 163 150 65 
11 114 154 137 56 
11 115 145 146 81 
11 116 146 157 110 
11 117 143 151 104 
11 118 153 162 104 
11 119 140 153 118 
11 120 105 125 114 
11 121 91 120 118 
11 122 117 141 114 
11 123 142 143 120 
11 124 147 131 97 
12 0 147 137 111 
12 1 47 64 99 
12 2 54 70 103 
12 3 61 79 98 
12 4 36 52 88 
12 5 34 46 90 
12 6 34 45 83 
12 7 43 58 95 
12 8 48 62 108 
12 9 40 53 97 
12 10 49 69 108 
12 11 47 70 106 
12 12 47 65 102 
12 13 42 64 112 
12 14 36 60 111 
12 15 22 49 109 
12 16 35 55 106 
12 17 41 59 99 
12 18 52 69 105 
12 19 56 69 109 
12 20 53 67 106 
12 21 44 63 107 
12 22 32 56 115 
12 23 44 47 55 
12 24 35 35 18 
12 25 45 41 24 
12 26 38 52 81 
12 27 39 53 112 
12 28 46 62 99 
12 29 37 57 104 
12 30 34 52 107 
12 31 45 60 106 
12 32 46 60 106 
12 33 45 62 120 
12 34 42 58 118 
12 35 41 58 116 
12 36 50 67 121 
12 37 51 68 124 
12 38 48 67 112 
12 39 51 69 110 
12 40 53 67 115 
12 41 47 66 120 
12 42 51 76 131 
12 43 46 70 122 
12 44 52 70 111 
12 45 60 74 109 
12 46 52 74 118 
12 47 43 66 121 
12 48 57 72 125 
12 49 48 68 128 
12 50 50 65 125 
12 51 45 62 127 
12 52 48 69 128 
12 53 50 72 117 
12 54 54 73 107 
12 55 42 59 104 
12 56 41 55 100 
12 57 46 61 107 
12 58 61 77 115 
12 59 68 83 122 
12 60 70 83 114 
12 61 67 73 101 
12 62 40 50 98 
12 63 39 48 109 
12 64 36 46 118 
12 65 36 44 110 
12 66 44 51 101 
12 67 59 74 105 
12 68 59 77 111 
12 69 57 73 117 
12 70 74 91 119 
12 71 83 104 126 
12 72 102 118 127 
12 73 106 126 126 
12 74 98 120 138 
12 75 108 124 113 
12 76 107 126 114 
12 77 90 110 119 
12 78 90 108 103 
12 79 96 116 113 
12 80 100 121 117 
12 81 82 101 101 
12 82 58 83 108 
12 83 44 56 74 
12 84 44 53 82 
12 85 43 53 76 
12 86 34 56 96 
12 87 49 66 105 
12 88 38 56 87 
12 89 34 52 87 
12 90 31 50 88 
12 91 38 62 103 
12 92 39 61 105 
12 93 41 76 127 
12 94 38 63 113 
12 95 53 89 130 
12 96 56 95 139 
12 97 60 98 132 
12 98 82 119 137 
12 99 96 134 133 
12 100 98 135 133 
12 101 119 141 123 
12 102 129 148 107 
12 103 140 154 107 
12 104 149 158 85 
12 105 127 145 95 
12 106 146 156 88 
12 107 161 169 85 
12 108 156 167 98 
12 109 153 154 79 
12 110 162 149 46 
12 111 166 148 31 
12 112 157 135 20 
12 113 152 131 28 
12 114 155 144 58 
12 115 150 155 81 
12 116 143 151 81 
12 117 128 133 84 
12 118 120 142 116 
12 119 126 146 104 
12 120 116 134 119 
12 121 80 107 116 
12 122 74 104 114 
12 123 157 155 125 
12 124 150 134 99 
13 0 110 118 119 
13 1 73 102 109 
13 2 57 75 97 
13 3 62 74 104 
13 4 48 62 85 
13 5 34 48 82 
13 6 36 46 87 
13 7 35 47 79 
13 8 60 76 103 
13 9 53 68 117 
13 10 38 55 111 
13 11 48 68 121 
13 12 55 78 113 
13 13 44 67 111 
13 14 38 67 115 
13 15 46 70 114 
13 16 56 78 110 
13 17 45 70 109 
13 18 43 63 111 
13 19 40 58 110 
13 20 55 68 106 
13 21 57 73 109 
13 22 37 63 114 
13 23 48 52 52 
13 24 31 35 20 
13 25 49 46 27 
13 26 35 53 90 
13 27 55 69 117 
13 28 73 89 112 
13 29 67 85 111 
13 30 56 76 107 
13 31 50 71 95 
13 32 46 60 107 
13 33 33 48 119 
13 34 36 51 111 
13 35 50 64 110 
13 36 43 52 114 
13 37 38 50 110 
13 38 42 64 119 
13 39 57 75 117 
13 40 52 66 110 
13 41 45 61 105 
13 42 52 73 114 
13 43 62 84 124 
13 44 44 77 126 
13 45 47 78 129 
13 46 52 71 114 
13 47 45 65 104 
13 48 48 60 89 
13 49 43 55 87 
13 50 41 56 89 
13 51 42 56 93 
13 52 40 50 99 
13 53 46 62 108 
13 54 61 81 112 
13 55 53 75 109 
13 56 49 71 112 
13 57 47 69 119 
13 58 43 64 118 
13 59 54 67 107 
13 60 54 72 110 
13 61 54 69 112 
13 62 57 70 109 
13 63 54 64 105 
13 64 45 51 107 
13 65 50 59 103 
13 66 48 62 107 
13 67 55 69 107 
13 68 57 70 114 
13 69 51 68 117 
13 70 64 76 113 
13 71 68 85 125 
13 72 98 116 126 
13 73 96 115 120 
13 74 95 116 129 
13 75 90 109 124 
13 76 90 108 111 
13 77 84 111 134 
13 78 87 108 121 
13 79 78 90 98 
13 80 79 100 114 
13 81 57 86 120 
13 82 49 75 113 
13 83 40 65 106 
13 84 36 44 58 
13 85 38 46 71 
13 86 36 50 79 
13 87 36 52 88 
13 88 51 69 96 
13 89 39 54 80 
13 90 35 52 86 
13 91 35 56 88 
13 92 37 57 94 
13 93 35 62 121 
13 94 49 72 111 
13 95 51 89 135 
13 96 61 101 140 
13 97 62 101 135 
13 98 61 97 129 
13 99 90 118 119 
13 100 101 132 123 
13 101 113 135 111 
13 102 127 145 110 
13 103 140 158 107 
13 104 140 156 93 
13 105 137 153 95 
13 106 160 171 89 
13 107 154 167 97 
13 108 157 155 71 
13 109 169 148 18 
13 110 162 144 11 
13 111 148 136 15 
13 112 152 146 65 
13 113 163 166 97 
13 114 166 177 112 
13 115 170 178 108 
13 116 148 157 92 
13 117 143 154 97 
13 118 127 144 124 
13 119 112 138 118 
13 120 99 126 122 
13 121 115 139 120 
13 122 91 119 117 
13 123 136 138 125 
13 124 150 134 98 
14 0 80 100 111 
14 1 78 113 111 
14 2 92 112 115 
14 3 58 74 105 
14 4 38 59 101 
14 5 43 56 78 
14 6 42 52 78 
14 7 39 57 91 
14 8 44 65 103 
14 9 56 72 121 
14 10 49 70 114 
14 11 43 66 125 
14 12 35 55 123 
14 13 45 61 121 
14 14 42 62 117 
14 15 45 64 117 
14 16 61 72 110 
14 17 41 61 106 
14 18 41 60 106 
14 19 44 67 106 
14 20 48 67 106 
14 21 42 59 103 
14 22 38 65 113 
14 23 51 55 54 
14 24 35 40 22 
14 25 52 50 36 
14 26 63 79 104 
14 27 82 96 102 
14 28 104 115 78 
14 29 106 117 77 
14 30 114 121 63 
14 31 107 116 99 
14 32 116 125 123 
14 33 82 94 111 
14 34 38 56 97 
14 35 39 61 114 
14 36 34 53 112 
14 37 44 59 101 
14 38 39 59 107 
14 39 40 65 111 
14 40 41 69 111 
14 41 50 71 110 
14 42 52 75 112 
14 43 46 77 121 
14 44 40 72 117 
14 45 38 64 105 
14 46 35 61 100 
14 47 43 67 101 
14 48 57 75 102 
14 49 49 76 113 
14 50 54 78 110 
14 51 54 79 108 
14 52 46 69 98 
14 53 51 70 99 
14 54 61 76 101 
14 55 68 77 94 
14 56 55 68 92 
14 57 49 64 99 
14 58 59 76 109 
14 59 77 93 112 
14 60 71 88 110 
14 61 59 72 111 
14 62 50 57 94 
14 63 53 58 98 
14 64 63 68 107 
14 65 67 82 121 
14 66 66 85 123 
14 67 64 79 116 
14 68 51 62 111 
14 69 45 57 111 
14 70 58 69 107 
14 71 59 70 99 
14 72 61 75 113 
14 73 86 103 123 
14 74 99 119 133 
14 75 98 119 128 
14 76 96 115 118 
14 77 99 118 119 
14 78 67 94 124 
14 79 59 88 121 
14 80 62 93 125 
14 81 45 75 116 
14 82 43 61 96 
14 83 50 72 105 
14 84 33 51 86 
14 85 40 61 99 
14 86 38 57 98 
14 87 42 57 84 
14 88 52 73 109 
14 89 43 64 103 
14 90 40 59 95 
14 91 35 55 91 
14 92 33 53 91 
14 93 37 71 128 
14 94 35 59 115 
14 95 32 61 117 
14 96 39 74 125 
14 97 51 95 134 
14 98 77 111 126 
14 99 79 102 106 
14 100 96 124 115 
14 101 115 135 105 
14 102 132 147 100 
14 103 137 158 106 
14 104 130 151 99 
14 105 156 169 88 
14 106 161 175 97 
14 107 151 154 81 
14 108 165 146 17 
14 109 160 144 8 
14 110 153 137 11 
14 111 162 156 69 
14 112 174 178 101 
14 113 158 162 86 
14 114 159 164 92 
14 115 170 174 97 
14 116 157 165 95 
14 117 145 151 94 
14 118 145 154 103 
14 119 114 135 114 
14 120 118 139 108 
14 121 107 128 113 
14 122 92 120 106 
14 123 119 121 112 
14 124 146 131 95 
15 0 68 96 120 
15 1 65 101 112 
15 2 85 116 140 
15 3 78 101 125 
15 4 36 55 107 
15 5 35 52 101 
15 6 66 80 97 
15 7 47 67 103 
15 8 32 58 113 
15 9 40 61 125 
15 10 46 71 122 
15 11 46 76 120 
15 12 38 63 122 
15 13 41 59 124 
15 14 43 63 123 
15 15 40 57 117 
15 16 36 49 114 
15 17 39 54 106 
15 18 52 66 102 
15 19 34 53 99 
15 20 38 54 102 
15 21 40 54 100 
15 22 56 74 104 
15 23 56 59 57 
15 24 30 35 18 
15 25 46 50 49 
15 26 102 113 119 
15 27 113 122 99 
15 28 111 123 90 
15 29 125 135 89 
15 30 117 128 94 
15 31 118 127 104 
15 32 118 123 94 
15 33 92 104 90 
15 34 35 54 102 
15 35 39 50 107 
15 36 39 55 102 
15 37 42 66 109 
15 38 44 69 120 
15 39 41 71 122 
15 40 40 79 129 
15 41 47 78 121 
15 42 44 68 111 
15 43 43 64 104 
15 44 66 77 94 
15 45 67 83 107 
15 46 65 92 127 
15 47 72 90 111 
15 48 68 84 108 
15 49 65 94 127 
15 50 62 99 136 
15 51 69 105 138 
15 52 77 100 118 
15 53 75 94 110 
15 54 66 87 104 
15 55 79 84 84 
15 56 70 86 96 
15 57 64 85 101 
15 58 79 97 105 
15 59 89 100 107 
15 60 86 95 104 
15 61 80 96 111 
15 62 74 88 108 
15 63 84 92 108 
15 64 65 71 107 
15 65 45 55 112 
15 66 61 79 119 
15 67 58 73 112 
15 68 47 59 108 
15 69 43 57 111 
15 70 46 61 112 
15 71 45 65 107 
15 72 58 81 122 
15 73 70 94 128 
15 74 72 93 116 
15 75 71 88 109 
15 76 83 106 135 
15 77 65 92 126 
15 78 48 69 108 
15 79 43 72 117 
15 80 53 83 134 
15 81 51 70 101 
15 82 43 55 81 
15 83 53 69 99 
15 84 43 65 106 
15 85 39 70 117 
15 86 50 74 114 
15 87 56 75 116 
15 88 49 73 117 
15 89 49 72 117 
15 90 43 62 113 
15 91 30 52 104 
15 92 41 65 101 
15 93 47 72 118 
15 94 42 61 108 
15 95 51 79 126 
15 96 36 74 122 
15 97 40 83 123 
15 98 77 109 121 
15 99 86 114 111 
15 100 104 130 111 
15 101 114 136 107 
15 102 131 152 102 
15 103 146 165 102 
15 104 150 163 89 
15 105 165 176 97 
15 106 158 167 96 
15 107 164 149 27 
15 108 165 145 3 
15 109 158 141 4 
15 110 152 140 29 
15 111 171 174 96 
15 112 165 165 81 
15 113 162 166 88 
15 114 165 166 83 
15 115 164 169 92 
15 116 145 155 88 
15 117 135 145 88 
15 118 135 143 93 
15 119 137 150 104 
15 120 142 152 99 
15 121 123 145 111 
15 122 98 128 113 
15 123 128 129 108 
15 124 141 124 90 
16 0 71 96 122 
16 1 53 89 114 
16 2 63 98 109 
16 3 84 113 139 
16 4 53 78 116 
16 5 27 41 103 
16 6 45 72 112 
16 7 51 72 111 
16 8 43 64 108 
16 9 44 69 112 
16 10 41 62 116 
16 11 45 66 121 
16 12 49 68 115 
16 13 37 56 113 
16 14 42 58 115 
16 15 40 59 120 
16 16 42 65 110 
16 17 45 62 112 
16 18 42 62 114 
16 19 37 65 112 
16 20 31 60 108 
16 21 28 59 110 
16 22 58 80 103 
16 23 54 57 49 
16 24 28 34 21 
16 25 60 68 58 
16 26 115 123 89 
16 27 117 125 101 
16 28 129 139 108 
16 29 137 142 88 
16 30 148 149 102 
16 31 132 139 105 
16 32 117 123 80 
16 33 110 120 82 
16 34 52 78 117 
16 35 48 66 117 
16 36 31 56 108 
16 37 41 69 117 
16 38 45 69 122 
16 39 48 70 118 
16 40 56 81 120 
16 41 46 76 121 
16 42 41 67 111 
16 43 67 72 89 
16 44 71 80 101 
16 45 73 84 107 
16 46 72 85 108 
16 47 73 92 118 
16 48 69 96 129 
16 49 67 99 131 
16 50 59 97 136 
16 51 58 93 136 
16 52 66 93 128 
16 53 65 95 124 
16 54 67 93 118 
16 55 78 98 116 
16 56 85 106 123 
16 57 78 97 114 
16 58 77 94 117 
16 59 83 94 112 
16 60 74 81 105 
16 61 80 87 103 
16 62 79 91 104 
16 63 66 81 108 
16 64 57 67 106 
16 65 63 70 103 
16 66 79 88 105 
16 67 72 86 107 
16 68 51 66 106 
16 69 42 55 104 
16 70 38 53 107 
16 71 45 68 114 
16 72 47 70 112 
16 73 65 84 123 
16 74 62 85 115 
16 75 55 77 109 
16 76 53 71 106 
16 77 62 91 128 
16 78 51 84 131 
16 79 57 83 116 
16 80 50 80 113 
16 81 55 75 107 
16 82 57 78 107 
16 83 39 58 97 
16 84 62 80 109 
16 85 41 69 113 
16 86 52 82 121 
16 87 42 66 112 
16 88 45 62 112 
16 89 50 75 127 
16 90 53 68 120 
16 91 35 54 111 
16 92 42 61 104 
16 93 58 83 119 
16 94 54 79 125 
16 95 63 90 127 
16 96 43 84 124 
16 97 41 73 120 
16 98 60 90 102 
16 99 69 101 117 
16 100 106 131 115 
16 101 116 144 114 
16 102 135 158 109 
16 103 154 169 93 
16 104 160 172 101 
16 105 163 173 106 
16 106 155 152 59 
16 107 167 147 3 
16 108 166 148 7 
16 109 157 138 0 
16 110 157 149 49 
16 111 171 174 94 
16 112 163 166 90 
16 113 153 158 84 
16 114 161 162 79 
16 115 161 165 89 
16 116 154 158 86 
16 117 130 142 92 
16 118 118 129 92 
16 119 145 157 102 
16 120 117 132 97 
16 121 120 140 107 
16 122 107 134 112 
16 123 145 146 115 
16 124 144 126 93 
17 0 75 98 121 
17 1 71 107 129 
17 2 50 86 98 
17 3 66 97 113 
17 4 65 96 120 
17 5 32 49 96 
17 6 37 63 105 
17 7 46 73 116 
17 8 44 62 117 
17 9 50 65 104 
17 10 45 68 103 
17 11 45 63 116 
17 12 43 64 116 
17 13 51 72 110 
17 14 50 76 111 
17 15 41 67 104 
17 16 46 65 112 
17 17 59 77 106 
17 18 37 58 105 
17 19 30 46 110 
17 20 38 56 108 
17 21 39 74 112 
17 22 50 73 101 
17 23 46 49 42 
17 24 29 36 26 
17 25 72 80 71 
17 26 127 135 108 
17 27 134 138 86 
17 28 152 155 95 
17 29 166 149 37 
17 30 167 148 32 
17 31 153 144 51 
17 32 117 122 68 
17 33 104 118 88 
17 34 65 97 124 
17 35 40 64 113 
17 36 42 69 112 
17 37 47 69 114 
17 38 45 70 119 
17 39 47 67 117 
17 40 42 60 101 
17 41 52 65 99 
17 42 54 65 98 
17 43 61 75 104 
17 44 69 90 121 
17 45 65 87 119 
17 46 66 92 124 
17 47 77 108 137 
17 48 72 105 136 
17 49 64 100 135 
17 50 76 103 129 
17 51 81 104 127 
17 52 81 101 125 
17 53 84 100 118 
17 54 92 107 121 
17 55 105 120 136 
17 56 103 121 140 
17 57 99 120 145 
17 58 99 122 150 
17 59 108 130 154 
17 60 99 120 141 
17 61 98 114 135 
17 62 101 116 130 
17 63 89 108 122 
17 64 71 91 119 
17 65 72 84 113 
17 66 78 90 100 
17 67 95 106 105 
17 68 91 109 121 
17 69 75 95 118 
17 70 54 73 112 
17 71 60 71 105 
17 72 57 67 107 
17 73 44 55 102 
17 74 59 75 104 
17 75 64 87 115 
17 76 55 82 117 
17 77 49 74 113 
17 78 48 75 97 
17 79 51 76 96 
17 80 42 74 100 
17 81 49 66 79 
17 82 47 65 89 
17 83 44 75 118 
17 84 55 81 120 
17 85 74 100 129 
17 86 53 75 115 
17 87 51 73 112 
17 88 54 78 116 
17 89 65 90 127 
17 90 60 78 126 
17 91 47 72 123 
17 92 49 67 107 
17 93 45 58 90 
17 94 39 68 116 
17 95 55 81 125 
17 96 56 91 124 
17 97 61 88 119 
17 98 70 101 119 
17 99 69 104 120 
17 100 114 137 111 
17 101 124 146 118 
17 102 147 163 99 
17 103 156 170 90 
17 104 160 171 107 
17 105 161 169 106 
17 106 152 138 30 
17 107 168 148 1 
17 108 164 146 7 
17 109 159 139 1 
17 110 162 151 43 
17 111 168 171 96 
17 112 159 165 91 
17 113 156 161 87 
17 114 160 159 79 
17 115 165 168 90 
17 116 165 164 78 
17 117 143 151 91 
17 118 131 142 89 
17 119 145 156 100 
17 120 97 120 107 
17 121 117 137 107 
17 122 92 121 113 
17 123 150 148 112 
17 124 144 128 93 
18 0 83 100 115 
18 1 80 112 122 
18 2 75 109 127 
18 3 59 90 104 
18 4 56 83 112 
18 5 47 70 106 
18 6 41 60 107 
18 7 46 75 117 
18 8 41 65 117 
18 9 41 63 117 
18 10 48 66 103 
18 11 47 67 103 
18 12 41 61 109 
18 13 43 66 109 
18 14 49 75 114 
18 15 45 76 106 
18 16 52 84 119 
18 17 46 66 110 
18 18 52 73 111 
18 19 47 76 116 
18 20 44 73 110 
18 21 47 65 103 
18 22 61 72 100 
18 23 58 58 44 
18 24 27 36 29 
18 25 80 94 96 
18 26 124 131 98 
18 27 128 132 80 
18 28 158 154 73 
18 29 166 147 36 
18 30 158 138 27 
18 31 159 147 34 
18 32 131 136 88 
18 33 132 138 114 
18 34 72 93 122 
18 35 50 77 119 
18 36 45 73 118 
18 37 39 65 121 
18 38 47 70 126 
18 39 47 69 109 
18 40 49 71 102 
18 41 50 68 106 
18 42 48 73 116 
18 43 60 86 122 
18 44 56 80 123 
18 45 59 86 123 
18 46 71 102 126 
18 47 68 93 112 
18 48 67 91 110 
18 49 85 106 125 
18 50 113 127 136 
18 51 120 130 134 
18 52 131 140 129 
18 53 150 155 133 
18 54 142 150 130 
18 55 135 145 140 
18 56 120 137 148 
18 57 110 128 147 
18 58 114 131 147 
18 59 131 146 158 
18 60 126 141 155 
18 61 116 135 155 
18 62 109 125 138 
18 63 89 107 123 
18 64 78 103 124 
18 65 107 130 147 
18 66 92 118 142 
18 67 86 109 132 
18 68 95 117 140 
18 69 102 124 144 
18 70 104 129 151 
18 71 80 105 130 
18 72 83 103 127 
18 73 66 90 125 
18 74 43 67 113 
18 75 44 65 111 
18 76 49 73 101 
18 77 51 74 102 
18 78 52 71 94 
18 79 44 65 89 
18 80 50 78 112 
18 81 45 79 127 
18 82 49 72 99 
18 83 44 72 112 
18 84 58 87 125 
18 85 80 106 123 
18 86 80 107 126 
18 87 75 100 125 
18 88 86 106 122 
18 89 100 121 129 
18 90 80 99 123 
18 91 54 77 123 
18 92 57 89 128 
18 93 46 77 117 
18 94 52 85 130 
18 95 48 76 120 
18 96 57 88 125 
18 97 67 93 116 
18 98 71 103 123 
18 99 84 116 114 
18 100 120 145 120 
18 101 129 149 126 
18 102 164 173 96 
18 103 159 171 88 
18 104 154 163 97 
18 105 157 166 100 
18 106 152 138 27 
18 107 168 147 1 
18 108 157 140 6 
18 109 159 139 8 
18 110 161 144 16 
18 111 167 168 89 
18 112 160 164 93 
18 113 153 160 88 
18 114 156 155 73 
18 115 165 169 89 
18 116 162 162 82 
18 117 148 159 102 
18 118 138 146 96 
18 119 123 127 80 
18 120 117 137 108 
18 121 124 142 106 
18 122 77 109 118 
18 123 147 150 116 
18 124 141 123 89 
19 0 91 104 117 
19 1 83 115 129 
19 2 62 99 106 
19 3 75 94 92 
19 4 49 66 99 
19 5 46 76 112 
19 6 58 75 105 
19 7 52 76 115 
19 8 40 70 113 
19 9 42 73 115 
19 10 48 66 107 
19 11 42 60 105 
19 12 41 63 106 
19 13 42 66 105 
19 14 38 65 109 
19 15 41 67 112 
19 16 56 84 117 
19 17 53 79 114 
19 18 50 65 106 
19 19 42 58 108 
19 20 48 71 107 
19 21 35 65 112 
19 22 45 68 107 
19 23 51 51 39 
19 24 28 37 32 
19 25 83 98 104 
19 26 140 142 95 
19 27 129 132 72 
19 28 132 133 80 
19 29 154 145 53 
19 30 153 143 54 
19 31 135 132 63 
19 32 126 131 69 
19 33 116 126 105 
19 34 46 74 119 
19 35 40 64 111 
19 36 43 67 119 
19 37 50 69 111 
19 38 51 74 109 
19 39 45 78 119 
19 40 57 75 115 
19 41 57 83 119 
19 42 61 91 126 
19 43 61 87 120 
19 44 65 90 120 
19 45 72 101 129 
19 46 69 95 117 
19 47 64 87 107 
19 48 71 98 129 
19 49 90 115 142 
19 50 96 121 143 
19 51 123 138 128 
19 52 142 150 116 
19 53 135 145 118 
19 54 137 147 128 
19 55 120 136 134 
19 56 115 135 143 
19 57 125 142 153 
19 58 118 139 159 
19 59 109 131 152 
19 60 134 149 155 
19 61 143 158 166 
19 62 134 151 163 
19 63 96 115 132 
19 64 62 92 122 
19 65 65 99 130 
19 66 85 109 131 
19 67 100 121 142 
19 68 100 125 148 
19 69 90 116 144 
19 70 90 112 140 
19 71 102 122 147 
19 72 78 101 128 
19 73 97 118 133 
19 74 64 96 129 
19 75 45 72 108 
19 76 42 53 82 
19 77 36 58 94 
19 78 50 73 100 
19 79 47 65 96 
19 80 60 77 89 
19 81 44 64 95 
19 82 49 83 128 
19 83 50 71 98 
19 84 89 110 113 
19 85 101 123 106 
19 86 100 121 110 
19 87 101 119 115 
19 88 95 118 131 
19 89 98 120 124 
19 90 99 127 132 
19 91 80 103 118 
19 92 54 75 111 
19 93 41 78 127 
19 94 52 85 131 
19 95 44 71 117 
19 96 40 66 119 
19 97 57 84 123 
19 98 65 94 113 
19 99 75 106 111 
19 100 113 136 123 
19 101 140 160 133 
19 102 154 164 102 
19 103 161 172 87 
19 104 156 167 101 
19 105 163 176 108 
19 106 146 140 48 
19 107 164 144 2 
19 108 161 146 9 
19 109 155 138 7 
19 110 158 138 6 
19 111 168 159 61 
19 112 172 176 106 
19 113 159 164 92 
19 114 157 159 83 
19 115 162 164 82 
19 116 161 164 92 
19 117 149 159 83 
19 118 136 139 63 
19 119 124 120 54 
19 120 124 145 111 
19 121 136 151 103 
19 122 122 144 119 
19 123 140 150 115 
19 124 140 122 88 
20 0 110 114 107 
20 1 87 116 151 
20 2 66 100 119 
20 3 75 90 90 
20 4 80 81 79 
20 5 60 83 121 
20 6 55 75 112 
20 7 43 56 108 
20 8 43 67 115 
20 9 53 79 114 
20 10 44 73 111 
20 11 39 61 111 
20 12 47 63 106 
20 13 60 74 113 
20 14 60 73 107 
20 15 53 72 104 
20 16 47 72 109 
20 17 38 61 108 
20 18 46 61 108 
20 19 37 61 115 
20 20 35 65 115 
20 21 35 66 113 
20 22 45 69 110 
20 23 43 47 37 
20 24 34 42 37 
20 25 59 86 110 
20 26 101 118 93 
20 27 116 120 62 
20 28 127 129 62 
20 29 132 132 65 
20 30 129 132 93 
20 31 127 136 103 
20 32 126 135 85 
20 33 106 124 118 
20 34 57 82 125 
