quad,year,species,cover
Q22,54,Artemisia tripartita,0.205077458
Q22,54,Hesperostipa comata,0.073897427
Q22,54,Poa secunda,0.00614284
Q22,54,Pseudoroegneria spicata,0.016466057
Q22,55,Artemisia tripartita,0.200957955
Q22,55,Hesperostipa comata,0.042505941
Q22,55,Poa secunda,0.003918895
Q22,55,Pseudoroegneria spicata,0.0075222
Q22,56,Artemisia tripartita,0.169037212
Q22,56,Hesperostipa comata,0.03163439
Q22,56,Poa secunda,0.001528536
Q22,56,Pseudoroegneria spicata,0.006604602
Q22,57,Poa secunda,0
Q22,57,Artemisia tripartita,0
Q22,57,Hesperostipa comata,0
Q22,57,Pseudoroegneria spicata,0
Q23,32,Artemisia tripartita,0.055727041
Q23,32,Hesperostipa comata,0.003485737
Q23,32,Poa secunda,0.003443121
Q23,32,Pseudoroegneria spicata,0.047511313
Q23,33,Artemisia tripartita,0.056488657
Q23,33,Hesperostipa comata,0.006853437
Q23,33,Poa secunda,0.025079493
Q23,33,Pseudoroegneria spicata,0.046505655
Q23,34,Artemisia tripartita,0.029219764
Q23,34,Hesperostipa comata,0.002624374
Q23,34,Poa secunda,0.002790677
Q23,34,Pseudoroegneria spicata,0.019712852
Q23,35,Artemisia tripartita,0.038603044
Q23,35,Hesperostipa comata,0.004576495
Q23,35,Poa secunda,0.008185581
Q23,35,Pseudoroegneria spicata,0.01386565
Q23,36,Artemisia tripartita,0.042516579
Q23,36,Hesperostipa comata,0.00472183
Q23,36,Poa secunda,0.007006881
Q23,36,Pseudoroegneria spicata,0.012879938
Q23,37,Artemisia tripartita,0.046769436
Q23,37,Hesperostipa comata,0.004953876
Q23,37,Poa secunda,0.007412484
Q23,37,Pseudoroegneria spicata,0.021477559
Q23,38,Artemisia tripartita,0.056081214
Q23,38,Hesperostipa comata,0.005608946
Q23,38,Poa secunda,0.011162057
Q23,38,Pseudoroegneria spicata,0.023354142
Q23,39,Artemisia tripartita,0.052919276
Q23,39,Hesperostipa comata,0.008015996
Q23,39,Poa secunda,0.0167648
Q23,39,Pseudoroegneria spicata,0.024681832
Q23,40,Artemisia tripartita,0.070938364
Q23,40,Hesperostipa comata,0.005888087
Q23,40,Poa secunda,0.014191162
Q23,40,Pseudoroegneria spicata,0.031140741
Q23,41,Artemisia tripartita,0.080422566
Q23,41,Hesperostipa comata,0.007804571
Q23,41,Poa secunda,0.010049746
Q23,41,Pseudoroegneria spicata,0.01918675
Q23,42,Artemisia tripartita,0.098811457
Q23,42,Hesperostipa comata,0.005548559
Q23,42,Poa secunda,0.007690431
Q23,42,Pseudoroegneria spicata,0.00557355
Q23,45,Artemisia tripartita,0.140354609
Q23,45,Hesperostipa comata,0.009979893
Q23,45,Poa secunda,0.025496425
Q23,45,Pseudoroegneria spicata,0.009446293
Q23,46,Artemisia tripartita,0.09312135
Q23,46,Hesperostipa comata,0.030298317
Q23,46,Poa secunda,0.023071694
Q23,46,Pseudoroegneria spicata,0.014331382
Q23,47,Artemisia tripartita,0.070241393
Q23,47,Hesperostipa comata,0.025656783
Q23,47,Poa secunda,0.025757614
Q23,47,Pseudoroegneria spicata,0.013380385
Q23,49,Artemisia tripartita,0.078151329
Q23,49,Hesperostipa comata,0.028042346
Q23,49,Poa secunda,0.006337158
Q23,49,Pseudoroegneria spicata,0.008226727
Q23,50,Artemisia tripartita,0.096093162
Q23,50,Hesperostipa comata,0.043879166
Q23,50,Poa secunda,0.009077273
Q23,50,Pseudoroegneria spicata,0.011993557
Q23,51,Artemisia tripartita,0.105442012
Q23,51,Hesperostipa comata,0.041502292
Q23,51,Poa secunda,0.008117037
Q23,51,Pseudoroegneria spicata,0.013603836
Q23,52,Artemisia tripartita,0.11291942
Q23,52,Hesperostipa comata,0.050953804
Q23,52,Poa secunda,0.009911705
Q23,52,Pseudoroegneria spicata,0.01182506
Q23,54,Artemisia tripartita,0.100202544
Q23,54,Hesperostipa comata,0.028520875
Q23,54,Poa secunda,0.009254855
Q23,54,Pseudoroegneria spicata,0.016043191
Q23,55,Artemisia tripartita,0.070675338
Q23,55,Hesperostipa comata,0.017980264
Q23,55,Poa secunda,0.014834241
Q23,55,Pseudoroegneria spicata,0.021733069
Q23,56,Artemisia tripartita,0.053947003
Q23,56,Hesperostipa comata,0.017778755
Q23,56,Poa secunda,0.005934343
Q23,56,Pseudoroegneria spicata,0.022580759
Q23,23,Poa secunda,0
Q23,23,Artemisia tripartita,0
Q23,23,Hesperostipa comata,0
Q23,23,Pseudoroegneria spicata,0
Q23,26,Poa secunda,0
Q23,26,Artemisia tripartita,0
Q23,26,Hesperostipa comata,0
Q23,26,Pseudoroegneria spicata,0
Q23,27,Poa secunda,0
Q23,27,Artemisia tripartita,0
Q23,27,Hesperostipa comata,0
Q23,27,Pseudoroegneria spicata,0
Q23,29,Poa secunda,0
Q23,29,Artemisia tripartita,0
Q23,29,Hesperostipa comata,0
Q23,29,Pseudoroegneria spicata,0
Q23,30,Poa secunda,0
Q23,30,Artemisia tripartita,0
Q23,30,Hesperostipa comata,0
Q23,30,Pseudoroegneria spicata,0
Q23,31,Poa secunda,0
Q23,31,Artemisia tripartita,0
Q23,31,Hesperostipa comata,0
Q23,31,Pseudoroegneria spicata,0
Q23,32,Artemisia tripartita,0.055727041
Q23,32,Hesperostipa comata,0.003485737
Q23,32,Poa secunda,0.003443121
Q23,32,Pseudoroegneria spicata,0.047511313
Q23,33,Artemisia tripartita,0.056488657
Q23,33,Hesperostipa comata,0.006853437
Q23,33,Poa secunda,0.025079493
Q23,33,Pseudoroegneria spicata,0.046505655
Q23,34,Artemisia tripartita,0.029219764
Q23,34,Hesperostipa comata,0.002624374
Q23,34,Poa secunda,0.002790677
Q23,34,Pseudoroegneria spicata,0.019712852
Q23,35,Artemisia tripartita,0.038603044
Q23,35,Hesperostipa comata,0.004576495
Q23,35,Poa secunda,0.008185581
Q23,35,Pseudoroegneria spicata,0.01386565
Q23,36,Artemisia tripartita,0.042516579
Q23,36,Hesperostipa comata,0.00472183
Q23,36,Poa secunda,0.007006881
Q23,36,Pseudoroegneria spicata,0.012879938
Q23,37,Artemisia tripartita,0.046769436
Q23,37,Hesperostipa comata,0.004953876
Q23,37,Poa secunda,0.007412484
Q23,37,Pseudoroegneria spicata,0.021477559
Q23,38,Artemisia tripartita,0.056081214
Q23,38,Hesperostipa comata,0.005608946
Q23,38,Poa secunda,0.011162057
Q23,38,Pseudoroegneria spicata,0.023354142
Q23,39,Artemisia tripartita,0.052919276
Q23,39,Hesperostipa comata,0.008015996
Q23,39,Poa secunda,0.0167648
Q23,39,Pseudoroegneria spicata,0.024681832
Q23,40,Artemisia tripartita,0.070938364
Q23,40,Hesperostipa comata,0.005888087
Q23,40,Poa secunda,0.014191162
Q23,40,Pseudoroegneria spicata,0.031140741
Q23,41,Artemisia tripartita,0.080422566
Q23,41,Hesperostipa comata,0.007804571
Q23,41,Poa secunda,0.010049746
Q23,41,Pseudoroegneria spicata,0.01918675
Q23,42,Artemisia tripartita,0.098811457
Q23,42,Hesperostipa comata,0.005548559
Q23,42,Poa secunda,0.007690431
Q23,42,Pseudoroegneria spicata,0.00557355
Q23,45,Artemisia tripartita,0.140354609
Q23,45,Hesperostipa comata,0.009979893
Q23,45,Poa secunda,0.025496425
Q23,45,Pseudoroegneria spicata,0.009446293
Q23,46,Artemisia tripartita,0.09312135
Q23,46,Hesperostipa comata,0.030298317
Q23,46,Poa secunda,0.023071694
Q23,46,Pseudoroegneria spicata,0.014331382
Q23,47,Artemisia tripartita,0.070241393
Q23,47,Hesperostipa comata,0.025656783
Q23,47,Poa secunda,0.025757614
Q23,47,Pseudoroegneria spicata,0.013380385
Q23,49,Artemisia tripartita,0.078151329
Q23,49,Hesperostipa comata,0.028042346
Q23,49,Poa secunda,0.006337158
Q23,49,Pseudoroegneria spicata,0.008226727
Q23,50,Artemisia tripartita,0.096093162
Q23,50,Hesperostipa comata,0.043879166
Q23,50,Poa secunda,0.009077273
Q23,50,Pseudoroegneria spicata,0.011993557
Q23,51,Artemisia tripartita,0.105442012
Q23,51,Hesperostipa comata,0.041502292
Q23,51,Poa secunda,0.008117037
Q23,51,Pseudoroegneria spicata,0.013603836
Q23,52,Artemisia tripartita,0.11291942
Q23,52,Hesperostipa comata,0.050953804
Q23,52,Poa secunda,0.009911705
Q23,52,Pseudoroegneria spicata,0.01182506
Q23,54,Artemisia tripartita,0.100202544
Q23,54,Hesperostipa comata,0.028520875
Q23,54,Poa secunda,0.009254855
Q23,54,Pseudoroegneria spicata,0.016043191
Q23,55,Artemisia tripartita,0.070675338
Q23,55,Hesperostipa comata,0.017980264
Q23,55,Poa secunda,0.014834241
Q23,55,Pseudoroegneria spicata,0.021733069
Q23,56,Artemisia tripartita,0.053947003
Q23,56,Hesperostipa comata,0.017778755
Q23,56,Poa secunda,0.005934343
Q23,56,Pseudoroegneria spicata,0.022580759
Q23,57,Poa secunda,0
Q23,57,Artemisia tripartita,0
Q23,57,Hesperostipa comata,0
Q23,57,Pseudoroegneria spicata,0
Q24,32,Artemisia tripartita,0.010817965
Q24,32,Hesperostipa comata,0.012448462
Q24,32,Pseudoroegneria spicata,0.019985946
Q24,33,Artemisia tripartita,0.014126384
Q24,33,Hesperostipa comata,0.011310735
Q24,33,Pseudoroegneria spicata,0.023393261
Q24,34,Artemisia tripartita,0.007332719
Q24,34,Hesperostipa comata,0.010665848
Q24,34,Poa secunda,6.40E-05
Q24,34,Pseudoroegneria spicata,0.014984679
Q24,35,Artemisia tripartita,0.014362578
Q24,35,Hesperostipa comata,0.00877505
Q24,35,Poa secunda,7.50E-05
Q24,35,Pseudoroegneria spicata,0.010351373
Q24,36,Artemisia tripartita,0.005141043
Q24,36,Hesperostipa comata,0.009670641
Q24,36,Poa secunda,0.000196806
Q24,36,Pseudoroegneria spicata,0.012831096
Q24,37,Artemisia tripartita,0.008156055
Q24,37,Hesperostipa comata,0.015799934
Q24,37,Poa secunda,0.000293517
Q24,37,Pseudoroegneria spicata,0.013350687
Q24,38,Artemisia tripartita,0.012045047
Q24,38,Hesperostipa comata,0.012165101
Q24,38,Poa secunda,0.00051668
Q24,38,Pseudoroegneria spicata,0.014727199
Q24,39,Artemisia tripartita,0.007962008
Q24,39,Hesperostipa comata,0.013401325
Q24,39,Poa secunda,0.000331185
Q24,39,Pseudoroegneria spicata,0.016792033
Q24,40,Artemisia tripartita,0.00927384
Q24,40,Hesperostipa comata,0.014209431
Q24,40,Poa secunda,0.000292637
Q24,40,Pseudoroegneria spicata,0.017906406
Q24,41,Artemisia tripartita,0.01828856
Q24,41,Hesperostipa comata,0.012946902
Q24,41,Poa secunda,0.000640358
Q24,41,Pseudoroegneria spicata,0.012908961
Q24,42,Artemisia tripartita,0.010614479
Q24,42,Hesperostipa comata,0.004214397
Q24,42,Poa secunda,0.000626217
Q24,42,Pseudoroegneria spicata,0.005057108
Q24,45,Artemisia tripartita,0.038316407
Q24,45,Hesperostipa comata,0.017132403
Q24,45,Poa secunda,0.001826795
Q24,45,Pseudoroegneria spicata,0.005555668
Q24,46,Artemisia tripartita,0.042299672
Q24,46,Hesperostipa comata,0.028268129
Q24,46,Poa secunda,0.002663694
Q24,46,Pseudoroegneria spicata,0.008806846
Q24,47,Artemisia tripartita,0.017950148
Q24,47,Hesperostipa comata,0.027806022
Q24,47,Poa secunda,0.004567638
Q24,47,Pseudoroegneria spicata,0.01301314
Q24,49,Artemisia tripartita,0.019025596
Q24,49,Hesperostipa comata,0.03367445
Q24,49,Poa secunda,0.001609049
Q24,49,Pseudoroegneria spicata,0.008524348
Q24,50,Artemisia tripartita,0.031936679
Q24,50,Hesperostipa comata,0.029038952
Q24,50,Poa secunda,0.001566788
Q24,50,Pseudoroegneria spicata,0.00813618
Q24,51,Artemisia tripartita,0.023718234
Q24,51,Hesperostipa comata,0.028628872
Q24,51,Poa secunda,0.001339827
Q24,51,Pseudoroegneria spicata,0.008859103
Q24,52,Artemisia tripartita,0.025429646
Q24,52,Hesperostipa comata,0.035130775
Q24,52,Poa secunda,0.001605479
Q24,52,Pseudoroegneria spicata,0.013188744
Q24,54,Artemisia tripartita,0.028858656
Q24,54,Hesperostipa comata,0.024608564
Q24,54,Poa secunda,0.001268222
Q24,54,Pseudoroegneria spicata,0.013327015
Q24,55,Artemisia tripartita,0.032750615
Q24,55,Hesperostipa comata,0.028058631
Q24,55,Poa secunda,0.001959824
Q24,55,Pseudoroegneria spicata,0.009787451
Q24,56,Artemisia tripartita,0.011465293
Q24,56,Hesperostipa comata,0.021815606
Q24,56,Poa secunda,0.002055482
Q24,56,Pseudoroegneria spicata,0.016355988
Q24,23,Poa secunda,0
Q24,23,Artemisia tripartita,0
Q24,23,Hesperostipa comata,0
Q24,23,Pseudoroegneria spicata,0
Q24,26,Poa secunda,0
Q24,26,Artemisia tripartita,0
Q24,26,Hesperostipa comata,0
Q24,26,Pseudoroegneria spicata,0
Q24,27,Poa secunda,0
Q24,27,Artemisia tripartita,0
Q24,27,Hesperostipa comata,0
Q24,27,Pseudoroegneria spicata,0
Q24,29,Poa secunda,0
Q24,29,Artemisia tripartita,0
Q24,29,Hesperostipa comata,0
Q24,29,Pseudoroegneria spicata,0
Q24,30,Poa secunda,0
Q24,30,Artemisia tripartita,0
Q24,30,Hesperostipa comata,0
Q24,30,Pseudoroegneria spicata,0
Q24,31,Poa secunda,0
Q24,31,Artemisia tripartita,0
Q24,31,Hesperostipa comata,0
Q24,31,Pseudoroegneria spicata,0
Q24,32,Artemisia tripartita,0.010817965
Q24,32,Hesperostipa comata,0.012448462
Q24,32,Pseudoroegneria spicata,0.019985946
Q24,32,Poa secunda,0
Q24,33,Artemisia tripartita,0.014126384
Q24,33,Hesperostipa comata,0.011310735
Q24,33,Pseudoroegneria spicata,0.023393261
Q24,33,Poa secunda,0
Q24,34,Artemisia tripartita,0.007332719
Q24,34,Hesperostipa comata,0.010665848
Q24,34,Poa secunda,6.40E-05
Q24,34,Pseudoroegneria spicata,0.014984679
Q24,35,Artemisia tripartita,0.014362578
Q24,35,Hesperostipa comata,0.00877505
Q24,35,Poa secunda,7.50E-05
Q24,35,Pseudoroegneria spicata,0.010351373
Q24,36,Artemisia tripartita,0.005141043
Q24,36,Hesperostipa comata,0.009670641
Q24,36,Poa secunda,0.000196806
Q24,36,Pseudoroegneria spicata,0.012831096
Q24,37,Artemisia tripartita,0.008156055
Q24,37,Hesperostipa comata,0.015799934
Q24,37,Poa secunda,0.000293517
Q24,37,Pseudoroegneria spicata,0.013350687
Q24,38,Artemisia tripartita,0.012045047
Q24,38,Hesperostipa comata,0.012165101
Q24,38,Poa secunda,0.00051668
Q24,38,Pseudoroegneria spicata,0.014727199
Q24,39,Artemisia tripartita,0.007962008
Q24,39,Hesperostipa comata,0.013401325
Q24,39,Poa secunda,0.000331185
Q24,39,Pseudoroegneria spicata,0.016792033
Q24,40,Artemisia tripartita,0.00927384
Q24,40,Hesperostipa comata,0.014209431
Q24,40,Poa secunda,0.000292637
Q24,40,Pseudoroegneria spicata,0.017906406
Q24,41,Artemisia tripartita,0.01828856
Q24,41,Hesperostipa comata,0.012946902
Q24,41,Poa secunda,0.000640358
Q24,41,Pseudoroegneria spicata,0.012908961
Q24,42,Artemisia tripartita,0.010614479
Q24,42,Hesperostipa comata,0.004214397
Q24,42,Poa secunda,0.000626217
Q24,42,Pseudoroegneria spicata,0.005057108
Q24,45,Artemisia tripartita,0.038316407
Q24,45,Hesperostipa comata,0.017132403
Q24,45,Poa secunda,0.001826795
Q24,45,Pseudoroegneria spicata,0.005555668
Q24,46,Artemisia tripartita,0.042299672
Q24,46,Hesperostipa comata,0.028268129
Q24,46,Poa secunda,0.002663694
Q24,46,Pseudoroegneria spicata,0.008806846
Q24,47,Artemisia tripartita,0.017950148
Q24,47,Hesperostipa comata,0.027806022
Q24,47,Poa secunda,0.004567638
Q24,47,Pseudoroegneria spicata,0.01301314
Q24,49,Artemisia tripartita,0.019025596
Q24,49,Hesperostipa comata,0.03367445
Q24,49,Poa secunda,0.001609049
Q24,49,Pseudoroegneria spicata,0.008524348
Q24,50,Artemisia tripartita,0.031936679
Q24,50,Hesperostipa comata,0.029038952
Q24,50,Poa secunda,0.001566788
Q24,50,Pseudoroegneria spicata,0.00813618
Q24,51,Artemisia tripartita,0.023718234
Q24,51,Hesperostipa comata,0.028628872
Q24,51,Poa secunda,0.001339827
Q24,51,Pseudoroegneria spicata,0.008859103
Q24,52,Artemisia tripartita,0.025429646
Q24,52,Hesperostipa comata,0.035130775
Q24,52,Poa secunda,0.001605479
Q24,52,Pseudoroegneria spicata,0.013188744
Q24,54,Artemisia tripartita,0.028858656
Q24,54,Hesperostipa comata,0.024608564
Q24,54,Poa secunda,0.001268222
Q24,54,Pseudoroegneria spicata,0.013327015
Q24,55,Artemisia tripartita,0.032750615
Q24,55,Hesperostipa comata,0.028058631
Q24,55,Poa secunda,0.001959824
Q24,55,Pseudoroegneria spicata,0.009787451
Q24,56,Artemisia tripartita,0.011465293
Q24,56,Hesperostipa comata,0.021815606
Q24,56,Poa secunda,0.002055482
Q24,56,Pseudoroegneria spicata,0.016355988
Q24,57,Poa secunda,0
Q24,57,Artemisia tripartita,0
Q24,57,Hesperostipa comata,0
Q24,57,Pseudoroegneria spicata,0
Q25,32,Artemisia tripartita,0.093542229
Q25,32,Poa secunda,0.000583282
Q25,32,Pseudoroegneria spicata,0.00408826
Q25,33,Artemisia tripartita,0.093503831
Q25,33,Poa secunda,0.000755491
Q25,33,Pseudoroegneria spicata,0.004368347
Q25,34,Artemisia tripartita,0.075694438
Q25,34,Poa secunda,0.000232416
Q25,34,Pseudoroegneria spicata,0.002003768
Q25,35,Artemisia tripartita,0.066301891
Q25,35,Poa secunda,0.000665319
Q25,35,Pseudoroegneria spicata,0.003804132
Q25,36,Artemisia tripartita,0.067318856
Q25,36,Poa secunda,0.000807245
Q25,36,Pseudoroegneria spicata,0.003530474
Q25,37,Artemisia tripartita,0.091642764
Q25,37,Poa secunda,0.00129445
Q25,37,Pseudoroegneria spicata,0.003823875
Q25,38,Artemisia tripartita,0.082767074
Q25,38,Poa secunda,0.00228195
Q25,38,Pseudoroegneria spicata,0.004876765
Q25,39,Artemisia tripartita,0.079400094
Q25,39,Poa secunda,0.002212776
Q25,39,Pseudoroegneria spicata,0.011474057
Q25,40,Artemisia tripartita,0.05154554
Q25,40,Poa secunda,0.002112766
Q25,40,Pseudoroegneria spicata,0.008884311
Q25,41,Artemisia tripartita,0.070426451
Q25,41,Poa secunda,0.001648647
Q25,41,Pseudoroegneria spicata,0.01057361
Q25,42,Artemisia tripartita,0.035492374
Q25,42,Poa secunda,0.001846818
Q25,42,Pseudoroegneria spicata,0.004262982
Q25,45,Artemisia tripartita,0.085476953
Q25,45,Poa secunda,0.008669854
Q25,45,Pseudoroegneria spicata,0.00647278
Q25,46,Artemisia tripartita,0.033717277
Q25,46,Poa secunda,0.017271609
Q25,46,Pseudoroegneria spicata,0.006246136
Q25,47,Artemisia tripartita,0.022420129
Q25,47,Poa secunda,0.010209537
Q25,47,Pseudoroegneria spicata,0.006214959
Q25,49,Artemisia tripartita,0.04529378
Q25,49,Poa secunda,0.006535227
Q25,49,Pseudoroegneria spicata,0.005516174
Q25,50,Artemisia tripartita,0.07454959
Q25,50,Hesperostipa comata,2.50E-05
Q25,50,Poa secunda,0.013907101
Q25,50,Pseudoroegneria spicata,0.009065649
Q25,51,Artemisia tripartita,0.068446718
Q25,51,Poa secunda,0.022799018
Q25,51,Pseudoroegneria spicata,0.014014236
Q25,52,Artemisia tripartita,0.086613152
Q25,52,Hesperostipa comata,2.50E-05
Q25,52,Poa secunda,0.018859832
Q25,52,Pseudoroegneria spicata,0.020453217
Q25,54,Artemisia tripartita,0.06303688
Q25,54,Poa secunda,0.009230123
Q25,54,Pseudoroegneria spicata,0.022299983
Q25,55,Artemisia tripartita,0.081602556
Q25,55,Poa secunda,0.007915083
Q25,55,Pseudoroegneria spicata,0.015610007
Q25,56,Artemisia tripartita,0.02638942
Q25,56,Poa secunda,0.007032359
Q25,56,Pseudoroegneria spicata,0.02400469
Q25,23,Poa secunda,0
Q25,23,Artemisia tripartita,0
Q25,23,Hesperostipa comata,0
Q25,23,Pseudoroegneria spicata,0
Q25,26,Poa secunda,0
Q25,26,Artemisia tripartita,0
Q25,26,Hesperostipa comata,0
Q25,26,Pseudoroegneria spicata,0
Q25,27,Poa secunda,0
Q25,27,Artemisia tripartita,0
Q25,27,Hesperostipa comata,0
Q25,27,Pseudoroegneria spicata,0
Q25,29,Poa secunda,0
Q25,29,Artemisia tripartita,0
Q25,29,Hesperostipa comata,0
Q25,29,Pseudoroegneria spicata,0
Q25,30,Poa secunda,0
Q25,30,Artemisia tripartita,0
Q25,30,Hesperostipa comata,0
Q25,30,Pseudoroegneria spicata,0
Q25,31,Poa secunda,0
Q25,31,Artemisia tripartita,0
Q25,31,Hesperostipa comata,0
Q25,31,Pseudoroegneria spicata,0
Q25,32,Artemisia tripartita,0.093542229
Q25,32,Poa secunda,0.000583282
Q25,32,Pseudoroegneria spicata,0.00408826
Q25,32,Hesperostipa comata,0
Q25,33,Artemisia tripartita,0.093503831
Q25,33,Poa secunda,0.000755491
Q25,33,Pseudoroegneria spicata,0.004368347
Q25,33,Hesperostipa comata,0
Q25,34,Artemisia tripartita,0.075694438
Q25,34,Poa secunda,0.000232416
Q25,34,Pseudoroegneria spicata,0.002003768
Q25,34,Hesperostipa comata,0
Q25,35,Artemisia tripartita,0.066301891
Q25,35,Poa secunda,0.000665319
Q25,35,Pseudoroegneria spicata,0.003804132
Q25,35,Hesperostipa comata,0
Q25,36,Artemisia tripartita,0.067318856
Q25,36,Poa secunda,0.000807245
Q25,36,Pseudoroegneria spicata,0.003530474
Q25,36,Hesperostipa comata,0
Q25,37,Artemisia tripartita,0.091642764
Q25,37,Poa secunda,0.00129445
Q25,37,Pseudoroegneria spicata,0.003823875
Q25,37,Hesperostipa comata,0
Q25,38,Artemisia tripartita,0.082767074
Q25,38,Poa secunda,0.00228195
Q25,38,Pseudoroegneria spicata,0.004876765
Q25,38,Hesperostipa comata,0
Q25,39,Artemisia tripartita,0.079400094
Q25,39,Poa secunda,0.002212776
Q25,39,Pseudoroegneria spicata,0.011474057
Q25,39,Hesperostipa comata,0
Q25,40,Artemisia tripartita,0.05154554
Q25,40,Poa secunda,0.002112766
Q25,40,Pseudoroegneria spicata,0.008884311
Q25,40,Hesperostipa comata,0
Q25,41,Artemisia tripartita,0.070426451
Q25,41,Poa secunda,0.001648647
Q25,41,Pseudoroegneria spicata,0.01057361
Q25,41,Hesperostipa comata,0
Q25,42,Artemisia tripartita,0.035492374
Q25,42,Poa secunda,0.001846818
Q25,42,Pseudoroegneria spicata,0.004262982
Q25,42,Hesperostipa comata,0
Q25,45,Artemisia tripartita,0.085476953
Q25,45,Poa secunda,0.008669854
Q25,45,Pseudoroegneria spicata,0.00647278
Q25,45,Hesperostipa comata,0
Q25,46,Artemisia tripartita,0.033717277
Q25,46,Poa secunda,0.017271609
Q25,46,Pseudoroegneria spicata,0.006246136
Q25,46,Hesperostipa comata,0
Q25,47,Artemisia tripartita,0.022420129
Q25,47,Poa secunda,0.010209537
Q25,47,Pseudoroegneria spicata,0.006214959
Q25,47,Hesperostipa comata,0
Q25,49,Artemisia tripartita,0.04529378
Q25,49,Poa secunda,0.006535227
Q25,49,Pseudoroegneria spicata,0.005516174
Q25,49,Hesperostipa comata,0
Q25,50,Artemisia tripartita,0.07454959
Q25,50,Hesperostipa comata,2.50E-05
Q25,50,Poa secunda,0.013907101
Q25,50,Pseudoroegneria spicata,0.009065649
Q25,51,Artemisia tripartita,0.068446718
Q25,51,Poa secunda,0.022799018
Q25,51,Pseudoroegneria spicata,0.014014236
Q25,51,Hesperostipa comata,0
Q25,52,Artemisia tripartita,0.086613152
Q25,52,Hesperostipa comata,2.50E-05
Q25,52,Poa secunda,0.018859832
Q25,52,Pseudoroegneria spicata,0.020453217
Q25,54,Artemisia tripartita,0.06303688
Q25,54,Poa secunda,0.009230123
Q25,54,Pseudoroegneria spicata,0.022299983
Q25,54,Hesperostipa comata,0
Q25,55,Artemisia tripartita,0.081602556
Q25,55,Poa secunda,0.007915083
Q25,55,Pseudoroegneria spicata,0.015610007
Q25,55,Hesperostipa comata,0
Q25,56,Artemisia tripartita,0.02638942
Q25,56,Poa secunda,0.007032359
Q25,56,Pseudoroegneria spicata,0.02400469
Q25,56,Hesperostipa comata,0
Q25,57,Poa secunda,0
Q25,57,Artemisia tripartita,0
Q25,57,Hesperostipa comata,0
Q25,57,Pseudoroegneria spicata,0
Q26,32,Artemisia tripartita,0.142959956
Q26,32,Poa secunda,0.001455892
Q26,32,Pseudoroegneria spicata,0.030131942
Q26,33,Artemisia tripartita,0.086746376
Q26,33,Poa secunda,8.03E-05
Q26,33,Pseudoroegneria spicata,0.062163969
Q26,34,Artemisia tripartita,0.042659444
Q26,34,Poa secunda,0.000154399
Q26,34,Pseudoroegneria spicata,0.011692978
Q26,35,Artemisia tripartita,0.063951096
Q26,35,Poa secunda,0.00011451
Q26,35,Pseudoroegneria spicata,0.0175146
Q26,36,Artemisia tripartita,0.077459367
Q26,36,Poa secunda,0.000140493
Q26,36,Pseudoroegneria spicata,0.017969741
Q26,37,Artemisia tripartita,0.068936751
Q26,37,Hesperostipa comata,2.50E-05
Q26,37,Poa secunda,8.64E-05
Q26,37,Pseudoroegneria spicata,0.026509937
Q26,38,Artemisia tripartita,0.098004865
Q26,38,Hesperostipa comata,5.00E-05
Q26,38,Poa secunda,0.000210533
Q26,38,Pseudoroegneria spicata,0.033677643
Q26,39,Artemisia tripartita,0.112374202
Q26,39,Hesperostipa comata,5.00E-05
Q26,39,Poa secunda,0.000454557
Q26,39,Pseudoroegneria spicata,0.037274371
Q26,40,Artemisia tripartita,0.130425596
Q26,40,Hesperostipa comata,2.50E-05
Q26,40,Poa secunda,0.000591581
Q26,40,Pseudoroegneria spicata,0.042580382
Q26,41,Artemisia tripartita,0.15902834
Q26,41,Poa secunda,0.001814565
Q26,41,Pseudoroegneria spicata,0.034678582
Q26,42,Artemisia tripartita,0.101771775
Q26,42,Hesperostipa comata,5.73E-05
Q26,42,Poa secunda,0.002542001
Q26,42,Pseudoroegneria spicata,0.019033232
Q26,45,Artemisia tripartita,0.244052131
Q26,45,Hesperostipa comata,0.000173158
Q26,45,Poa secunda,0.009789489
Q26,45,Pseudoroegneria spicata,0.006287839
Q26,46,Artemisia tripartita,0.226902548
Q26,46,Poa secunda,0.013346419
Q26,46,Pseudoroegneria spicata,0.012948711
Q26,47,Artemisia tripartita,0.194404481
Q26,47,Hesperostipa comata,2.50E-05
Q26,47,Poa secunda,0.015269958
Q26,47,Pseudoroegneria spicata,0.016253223
Q26,49,Artemisia tripartita,0.139625133
Q26,49,Poa secunda,0.004574593
Q26,49,Pseudoroegneria spicata,0.010662648
Q26,50,Artemisia tripartita,0.16855134
Q26,50,Poa secunda,0.006940228
Q26,50,Pseudoroegneria spicata,0.01130513
Q26,51,Artemisia tripartita,0.164180587
Q26,51,Poa secunda,0.007871805
Q26,51,Pseudoroegneria spicata,0.014054152
Q26,52,Artemisia tripartita,0.204917166
Q26,52,Hesperostipa comata,0.000272129
Q26,52,Poa secunda,0.006438984
Q26,52,Pseudoroegneria spicata,0.018318402
Q26,54,Artemisia tripartita,0.254396518
Q26,54,Poa secunda,0.009830725
Q26,54,Pseudoroegneria spicata,0.022446366
Q26,55,Artemisia tripartita,0.262664311
Q26,55,Poa secunda,0.008662021
Q26,55,Pseudoroegneria spicata,0.019925989
Q26,56,Artemisia tripartita,0.248467462
Q26,56,Poa secunda,0.003402994
Q26,56,Pseudoroegneria spicata,0.030943633
Q26,23,Poa secunda,0
