Facility Id,Hospital Name,Indicator Name,Year,Infections observed,Infections predicted,Denominator,Indicator value,Indicator Lower confidence limit,Indicator Upper confidence limit,Indicator units,Comparison results,Location 1
0004,Albany Memorial Hospital,CDI Hospital Associated,2011,18,,24844,7.25,4.29,11.45,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(42.673537, -73.75017)"
0004,Albany Memorial Hospital,CDI Hospital Onset,2011,11,,24844,4.43,2.21,7.92,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not significantly different than Hospital 2010 rate,"(42.673537, -73.75017)"
0004,Albany Memorial Hospital,CLABSI Medical Surgical ICU Nonteaching,2011,4,0.82,636,6.3,1.71,16.1,# CLABSI per 1000 line days,Significantly higher than NYS 2011 average,"(42.673537, -73.75017)"
0004,Albany Memorial Hospital,CLABSI Overall Standardized Infection Ratio,2011,4,0.82,,4.9,1.33,12.54,,Significantly higher than NYS 2011 average,"(42.673537, -73.75017)"
0004,Albany Memorial Hospital,SSI Colon,2011,5,3.03,76,8.2,2.65,19.04,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(42.673537, -73.75017)"
0004,Albany Memorial Hospital,SSI Overall Standardized Infection Ratio,2011,5,3.93,,1.27,0.41,2.97,,Not significantly different than NYS 2011 average,"(42.673537, -73.75017)"
0004,Albany Memorial Hospital,CDI Community Onset,2010,8,,4630,0.17,0.07,0.34,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(42.673537, -73.75017)"
0004,Albany Memorial Hospital,SSI Colon,2010,5,4.51,99,5.3,1.71,12.31,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(42.673537, -73.75017)"
0004,Albany Memorial Hospital,SSI Overall Standardized Infection Ratio,2010,5,5.63,,0.89,0.29,2.07,,Not significantly different than NYS 2010 average,"(42.673537, -73.75017)"
0004,Albany Memorial Hospital,CLABSI Overall Standardized Infection Ratio,2010,2,0.99,,2.02,0.24,7.28,,Not significantly different than NYS 2010 average,"(42.673537, -73.75017)"
0004,Albany Memorial Hospital,CLABSI Medical Surgical ICU Nonteaching,2010,2,0.99,712,2.8,0.34,10.15,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(42.673537, -73.75017)"
0004,Albany Memorial Hospital,CDI Hospital Onset,2010,4,,23672,1.69,0.46,4.33,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not compared,"(42.673537, -73.75017)"
0004,Albany Memorial Hospital,CDI Hospital Associated,2010,12,,23672,5.07,2.62,8.86,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(42.673537, -73.75017)"
0004,Albany Memorial Hospital,SSI Hip,2010,0,1.11,89,0,0,2.96,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(42.673537, -73.75017)"
0004,Albany Memorial Hospital,SSI Colon,2009,1,5.23,120,0.9,0.02,5.18,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(42.673537, -73.75017)"
0004,Albany Memorial Hospital,SSI Overall Standardized Infection Ratio,2009,1,6.15,,0.16,0,0.91,,Significantly lower than NYS 2009 average,"(42.673537, -73.75017)"
0004,Albany Memorial Hospital,SSI Hip,2009,0,0.92,101,0,0,3.71,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(42.673537, -73.75017)"
0004,Albany Memorial Hospital,CLABSI Overall Standardized Infection Ratio,2009,1,1.56,,0.64,0.02,3.58,,Not significantly different than NYS 2009 average,"(42.673537, -73.75017)"
0004,Albany Memorial Hospital,CLABSI Medical Surgical ICU Nonteaching,2009,1,1.56,826,1.2,0.03,6.75,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(42.673537, -73.75017)"
0004,Albany Memorial Hospital,SSI Hip,2008,3,1.42,139,2.4,0.49,6.94,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(42.673537, -73.75017)"
0004,Albany Memorial Hospital,SSI Colon,2008,5,3.3,81,6.7,2.18,15.7,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(42.673537, -73.75017)"
0004,Albany Memorial Hospital,CLABSI Overall Standardized Infection Ratio,2008,1,1.69,,0.59,0.02,3.3,,Not significantly different than NYS 2008 average,"(42.673537, -73.75017)"
0004,Albany Memorial Hospital,SSI Overall Standardized Infection Ratio,2008,8,4.71,,1.7,0.73,3.35,,Not significantly different than NYS 2008 average,"(42.673537, -73.75017)"
0004,Albany Memorial Hospital,CLABSI Medical Surgical ICU Nonteaching,2008,1,1.69,797,1.3,0.03,6.99,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(42.673537, -73.75017)"
0005,St Peters Hospital,SSI CABG donor site,2012,1,2.13,419,0.3,0.01,1.45,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,SSI CABG chest site,2012,6,9.79,457,1.2,0.45,2.69,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CLABSI Overall Standardized Infection Ratio,2012,11,7.39,,1.49,0.74,2.66,,Not significantly different than NYS 2012 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CLABSI Neonatal ICU Level 3,2012,1,2,834,1.27,0.03,7.09,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CLABSI Medical Surgical ICU Nonteaching,2012,5,1.92,2011,2.5,0.81,5.8,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CLABSI Coronary ICU,2012,1,1.54,1247,0.8,0.02,4.47,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CLABSI Cardiothoracic ICU,2012,4,1.93,2183,1.8,0.5,4.69,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CDI Hospital Associated,2012,98,,114488,8.56,6.95,10.43,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(42.65651, -73.804706)"
0005,St Peters Hospital,CDI Hospital Onset,2012,67,,114488,5.85,4.54,7.43,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not compared due to change in lab test method,"(42.65651, -73.804706)"
0005,St Peters Hospital,SSI Overall Standardized Infection Ratio,2012,48,40.97,,1.17,0.86,1.55,,Not significantly different than NYS 2012 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,SSI Hysterectomy,2012,16,9.92,633,2.6,1.5,4.26,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,SSI Hip,2012,9,6.24,847,1.5,0.69,2.86,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,SSI Colon,2012,16,12.9,340,5.6,3.22,9.15,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2012 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CDI Community Onset,2012,56,,25060,0.22,0.17,0.29,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(42.65651, -73.804706)"
0005,St Peters Hospital,SSI CABG donor site,2011,3,2.41,388,0.8,0.16,2.32,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CLABSI Neonatal ICU Level 3,2011,0,2.53,1184,0,0,2.76,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CLABSI Medical Surgical ICU Nonteaching,2011,4,3.09,2409,1.7,0.45,4.25,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,SSI Colon,2011,15,16.27,389,4.6,2.55,7.53,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CLABSI Coronary ICU,2011,2,1.62,1148,1.7,0.21,6.29,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CLABSI Cardiothoracic ICU,2011,4,2.07,2270,1.8,0.48,4.51,# CLABSI per 1000 line days,Not significantly different than NYS 2011 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CDI Hospital Onset,2011,44,,112803,3.9,2.83,5.24,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not significantly different than Hospital 2010 rate,"(42.65651, -73.804706)"
0005,St Peters Hospital,SSI Overall Standardized Infection Ratio,2011,30,33.7,,0.89,0.6,1.27,,Not significantly different than NYS 2011 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CLABSI Overall Standardized Infection Ratio,2011,10,9.32,,1.07,0.51,1.97,,Not significantly different than NYS 2011 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,SSI Hip,2011,10,7.3,842,1.6,0.76,2.91,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2011 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CDI Community Onset,2011,28,,24866,0.11,0.07,0.16,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(42.65651, -73.804706)"
0005,St Peters Hospital,CDI Hospital Associated,2011,60,,112803,5.32,4.06,6.85,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(42.65651, -73.804706)"
0005,St Peters Hospital,SSI CABG chest site,2011,2,7.71,403,0.5,0.06,1.8,"# SSI per 100 procedures, risk-adjusted",Significantly lower than NYS 2011 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,SSI Overall Standardized Infection Ratio,2010,19,33.41,,0.57,0.34,0.89,,Significantly lower than NYS 2010 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CDI Community Onset,2010,43,,25522,0.17,0.12,0.23,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(42.65651, -73.804706)"
0005,St Peters Hospital,CDI Hospital Associated,2010,59,,112023,5.27,4.01,6.79,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(42.65651, -73.804706)"
0005,St Peters Hospital,CDI Hospital Onset,2010,40,,112023,3.57,2.55,4.86,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not compared,"(42.65651, -73.804706)"
0005,St Peters Hospital,CLABSI Cardiothoracic ICU,2010,4,2.22,2238,1.8,0.49,4.58,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CLABSI Coronary ICU,2010,0,1.69,1000,0,0,3,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CLABSI Medical Surgical ICU Nonteaching,2010,6,3.83,2745,2.2,0.8,4.76,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CLABSI Neonatal ICU Level 3,2010,2,3.16,1262,1.59,0.19,5.74,# CLABSI per 1000 line days,Not significantly different than NYS 2010 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CLABSI Overall Standardized Infection Ratio,2010,12,10.9,,1.1,0.57,1.92,,Not significantly different than NYS 2010 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,SSI CABG chest site,2010,1,9.79,450,0.2,0.01,1.26,"# SSI per 100 procedures, risk-adjusted",Significantly lower than NYS 2010 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,SSI CABG donor site,2010,0,3.41,424,0,0,0.71,"# SSI per 100 procedures, risk-adjusted",Significantly lower than NYS 2010 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,SSI Colon,2010,13,14.54,368,4.3,2.26,7.27,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,SSI Hip,2010,5,5.67,756,1,0.32,2.27,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2010 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CLABSI Neonatal ICU Level 3,2009,2,2.67,1045,2.52,0.31,9.11,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CLABSI Overall Standardized Infection Ratio,2009,18,12.12,,1.49,0.88,2.35,,Not significantly different than NYS 2009 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,SSI Overall Standardized Infection Ratio,2009,25,37.45,,0.67,0.43,0.99,,Significantly lower than NYS 2009 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,SSI CABG chest site,2009,5,11.18,531,1,0.33,2.36,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,SSI CABG donor site,2009,2,3.9,502,0.5,0.05,1.63,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,SSI Colon,2009,12,16.2,377,3.6,1.86,6.29,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CLABSI Medical Surgical ICU Nonteaching,2009,9,5.04,2678,3.4,1.54,6.38,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,SSI Hip,2009,6,6.18,677,1.1,0.41,2.41,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2009 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CLABSI Coronary ICU,2009,3,1.7,915,3.3,0.68,9.58,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CLABSI Cardiothoracic ICU,2009,4,2.71,2188,1.8,0.5,4.68,# CLABSI per 1000 line days,Not significantly different than NYS 2009 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CLABSI Medical Surgical ICU Nonteaching,2008,5,5.73,2708,1.8,0.6,4.31,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,SSI Overall Standardized Infection Ratio,2008,34,40.65,,0.84,0.58,1.17,,Not significantly different than NYS 2008 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,SSI Hip,2008,10,5.87,641,1.9,0.92,3.51,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,SSI Colon,2008,13,15.55,383,3.7,1.97,6.34,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,SSI CABG donor site,2008,1,6.01,598,0.2,0,0.92,"# SSI per 100 procedures, risk-adjusted",Significantly lower than NYS 2008 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,SSI CABG chest site,2008,10,13.22,627,1.6,0.78,3,"# SSI per 100 procedures, risk-adjusted",Not significantly different than NYS 2008 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CLABSI Overall Standardized Infection Ratio,2008,11,14.11,,0.78,0.39,1.4,,Not significantly different than NYS 2008 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CLABSI Neonatal ICU Level 3,2008,3,3.08,1669,1.9,0.39,5.56,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CLABSI Coronary ICU,2008,1,2.11,976,1,0.03,5.71,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(42.65651, -73.804706)"
0005,St Peters Hospital,CLABSI Cardiothoracic ICU,2008,2,3.18,2234,0.9,0.11,3.23,# CLABSI per 1000 line days,Not significantly different than NYS 2008 average,"(42.65651, -73.804706)"
0039,Memorial Hosp of Wm F & Gertrude F Jones A/K/A Jones Memorial Hosp,SSI Overall Standardized Infection Ratio,2012,0,0.81,,0,0,3.72,,Not significantly different than NYS 2012 average,"(42.122796, -77.94977)"
0039,Memorial Hosp of Wm F & Gertrude F Jones A/K/A Jones Memorial Hosp,SSI Hysterectomy,2012,,,,,,,"# SSI per 100 procedures, risk-adjusted","Not compared, less than 20 procedures","(42.122796, -77.94977)"
0039,Memorial Hosp of Wm F & Gertrude F Jones A/K/A Jones Memorial Hosp,SSI Colon,2012,,,,,,,"# SSI per 100 procedures, risk-adjusted","Not compared, less than 20 procedures","(42.122796, -77.94977)"
0039,Memorial Hosp of Wm F & Gertrude F Jones A/K/A Jones Memorial Hosp,CLABSI Overall Standardized Infection Ratio,2012,0,0.36,,0,0,8.43,,Not significantly different than NYS 2012 average,"(42.122796, -77.94977)"
0039,Memorial Hosp of Wm F & Gertrude F Jones A/K/A Jones Memorial Hosp,CLABSI Medical Surgical ICU Nonteaching,2012,0,0.36,373,0,0,8.03,# CLABSI per 1000 line days,Not significantly different than NYS 2012 average,"(42.122796, -77.94977)"
0039,Memorial Hosp of Wm F & Gertrude F Jones A/K/A Jones Memorial Hosp,CDI Hospital Onset,2012,3,,6723,4.46,0.92,13.04,"# hospital onset cases per 10,000 patient days, not risk-adjusted",Not significantly different than Hospital 2011 rate,"(42.122796, -77.94977)"
0039,Memorial Hosp of Wm F & Gertrude F Jones A/K/A Jones Memorial Hosp,CDI Hospital Associated,2012,4,,6723,5.95,1.62,15.23,"# hospital associated per 10,000 patient days, not risk-adjusted",Not compared,"(42.122796, -77.94977)"
0039,Memorial Hosp of Wm F & Gertrude F Jones A/K/A Jones Memorial Hosp,CDI Community Onset,2012,6,,2018,0.3,0.11,0.65,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(42.122796, -77.94977)"
0039,Memorial Hosp of Wm F & Gertrude F Jones A/K/A Jones Memorial Hosp,CDI Community Onset,2011,10,,2441,0.41,0.2,0.75,"# comm. onset (not my hospital) per 100 admissions, not risk-adjusted",Not compared,"(42.122796, -77.94977)"
0039,Memorial Hosp of Wm F & Gertrude F Jones A/K/A Jones Memorial Hosp,SSI Overall Standardized Infection Ratio,2011,,,,,,,,"Not compared, less than 20 procedures","(42.122796, -77.94977)"
0039,Memorial Hosp of Wm F & Gertrude F Jones A/K/A Jones Memorial Hosp,SSI Colon,2011,,,,,,,"# SSI per 100 procedures, risk-adjusted","Not compared, less than 20 procedures","(42.122796, -77.94977)"
